module,global_tick,local_tick,seconds,bar,beat,chord_voice,original_note,played_note,transposed,instrument,support_block,right_clicks,velocity,source_tick,track,channel
5,1283,3,128.259,65,1.6,1,F#2,F#2,no,Double Bass,橡木木板,12,97,98503,1,1
5,1283,3,128.280,65,1.6,2,A#4,A#4,no,Harp/Piano,泥土,16,90,98519,1,1
5,1283,3,128.275,65,1.6,3,C#5,C#5,no,Harp/Piano,泥土,19,95,98515,1,1
5,1283,3,128.273,65,1.6,4,F#5,F#5,no,Harp/Piano,泥土,24,99,98514,1,1
5,1285,5,128.452,65,2.0,1,G5,G5,no,Chime,浮冰,1,96,98651,1,1
5,1287,7,128.652,65,2.4,1,A5,A5,no,Chime,浮冰,3,102,98805,1,1
5,1289,9,128.889,65,2.8,1,G1,G1,no,Double Bass,橡木木板,1,91,98987,1,1
5,1289,9,128.888,65,2.8,2,G2,G2,no,Double Bass,橡木木板,13,92,98986,1,1
5,1289,9,128.892,65,2.8,3,D5,D5,no,Harp/Piano,泥土,20,95,98989,1,1
5,1289,9,128.887,65,2.8,4,F#5,F#5,no,Harp/Piano,泥土,24,99,98985,1,1
5,1289,9,128.876,65,2.8,5,D6,D6,no,Chime,浮冰,8,107,98977,1,1
5,1295,15,129.478,65,4.0,1,G3,G3,no,Harp/Piano,泥土,1,75,99439,1,1
5,1297,17,129.704,65,4.4,1,B3,B3,no,Harp/Piano,泥土,5,88,99613,1,1
5,1297,17,129.702,65,4.4,2,D4,D4,no,Harp/Piano,泥土,8,86,99611,1,1
5,1297,17,129.703,65,4.4,3,F#4,F#4,no,Harp/Piano,泥土,12,94,99612,1,1
5,1299,19,129.913,65,4.8,1,B4,B4,no,Harp/Piano,泥土,17,84,99773,1,1
5,1299,19,129.905,65,4.8,2,D5,D5,no,Harp/Piano,泥土,20,86,99767,1,1
5,1299,19,129.897,65,4.8,3,F#5,F#5,no,Harp/Piano,泥土,24,101,99761,1,1
5,1301,21,130.082,66,1.2,1,G2,G2,no,Double Bass,橡木木板,13,81,99903,1,1
5,1303,23,130.312,66,1.6,1,F#4,F#4,no,Harp/Piano,泥土,12,91,100080,1,1
5,1303,23,130.311,66,1.6,2,A#4,A#4,no,Harp/Piano,泥土,16,92,100079,1,1
5,1303,23,130.306,66,1.6,3,E5,E5,no,Harp/Piano,泥土,22,98,100075,1,1
5,1305,25,130.482,66,2.0,1,F#2,F#2,no,Double Bass,橡木木板,12,89,100210,1,1
5,1307,27,130.706,66,2.4,1,F#4,F#4,no,Harp/Piano,泥土,12,91,100382,1,1
5,1307,27,130.742,66,2.4,2,B4,B4,no,Harp/Piano,泥土,17,49,100410,1,1
5,1307,27,130.704,66,2.4,3,D5,D5,no,Harp/Piano,泥土,20,90,100381,1,1
5,1309,29,130.910,66,2.8,1,F#3,F#3,no,Harp/Piano,泥土,0,80,100539,1,1
5,1311,31,131.109,66,3.2,1,A#3,A#3,no,Harp/Piano,泥土,4,80,100692,1,1
5,1311,31,131.107,66,3.2,2,C#4,C#4,no,Harp/Piano,泥土,7,84,100690,1,1
5,1311,31,131.105,66,3.2,3,E4,E4,no,Harp/Piano,泥土,10,95,100689,1,1
5,1315,35,131.499,66,4.0,1,D4,D4,no,Harp/Piano,泥土,8,79,100991,1,1
5,1317,37,131.704,66,4.4,1,F#2,F#2,no,Double Bass,橡木木板,12,76,101149,1,1
5,1319,39,131.906,66,4.8,1,E5,E5,no,Harp/Piano,泥土,22,91,101304,1,1
5,1321,41,132.124,67,1.2,1,B2,B2,no,Double Bass,橡木木板,17,74,101471,1,1
5,1321,41,132.124,67,1.2,2,F#3,F#3,no,Harp/Piano,泥土,0,81,101471,1,1
5,1321,41,132.118,67,1.2,3,A3,A3,no,Harp/Piano,泥土,3,83,101467,1,1
5,1321,41,132.125,67,1.2,4,A4,A4,no,Harp/Piano,泥土,15,75,101472,1,1
5,1321,41,132.125,67,1.2,5,D5,D5,no,Harp/Piano,泥土,20,77,101472,1,1
5,1321,41,132.113,67,1.2,6,F#5,F#5,no,Harp/Piano,泥土,24,100,101463,1,1
5,1325,45,132.509,67,2.0,1,E5,E5,no,Harp/Piano,泥土,22,83,101767,1,1
5,1327,47,132.711,67,2.4,1,F#3,F#3,no,Harp/Piano,泥土,0,81,101922,1,1
5,1327,47,132.714,67,2.4,2,G5,G5,no,Chime,浮冰,1,95,101924,1,1
5,1329,49,132.914,67,2.8,1,A3,A3,no,Harp/Piano,泥土,3,87,102078,1,1
5,1329,49,132.915,67,2.8,2,D4,D4,no,Harp/Piano,泥土,8,86,102079,1,1
5,1333,53,133.319,67,3.6,1,B2,B2,no,Double Bass,橡木木板,17,79,102389,1,1
5,1333,53,133.326,67,3.6,2,F#5,F#5,no,Harp/Piano,泥土,24,97,102394,1,1
5,1335,55,133.514,67,4.0,1,F#3,F#3,no,Harp/Piano,泥土,0,78,102539,1,1
5,1335,55,133.517,67,4.0,2,F#5,F#5,no,Harp/Piano,泥土,24,103,102541,1,1
5,1337,57,133.733,67,4.4,1,A2,A2,no,Double Bass,橡木木板,15,80,102707,1,1
5,1337,57,133.728,67,4.4,2,E3,E3,no,Double Bass,橡木木板,22,81,102703,1,1
5,1337,57,133.728,67,4.4,3,G3,G3,no,Harp/Piano,泥土,1,87,102703,1,1
5,1337,57,133.727,67,4.4,4,G4,G4,no,Harp/Piano,泥土,13,86,102702,1,1
5,1337,57,133.728,67,4.4,5,C5,C5,no,Harp/Piano,泥土,18,83,102703,1,1
5,1341,61,134.115,68,1.2,1,E3,E3,no,Double Bass,橡木木板,22,75,103000,1,1
5,1343,63,134.335,68,1.6,1,A2,A2,no,Double Bass,橡木木板,15,78,103169,1,1
5,1343,63,134.314,68,1.6,2,G4,G4,no,Harp/Piano,泥土,13,90,103153,1,1
5,1343,63,134.309,68,1.6,3,C5,C5,no,Harp/Piano,泥土,18,92,103149,1,1
5,1345,65,134.499,68,2.0,1,D2,D2,no,Double Bass,橡木木板,8,83,103295,1,1
5,1347,67,134.732,68,2.4,1,F#3,F#3,no,Harp/Piano,泥土,0,78,103474,1,1
5,1347,67,134.720,68,2.4,2,C4,C4,no,Harp/Piano,泥土,6,87,103465,1,1
5,1347,67,134.715,68,2.4,3,E4,E4,no,Harp/Piano,泥土,10,89,103461,1,1
5,1347,67,134.714,68,2.4,4,F#4,F#4,no,Harp/Piano,泥土,12,88,103460,1,1
5,1351,71,135.115,68,3.2,1,D3,D3,no,Double Bass,橡木木板,20,75,103768,1,1
5,1351,71,135.126,68,3.2,2,D5,D5,no,Harp/Piano,泥土,20,86,103777,1,1
5,1353,73,135.333,68,3.6,1,G2,G2,no,Double Bass,橡木木板,13,84,103936,1,1
5,1353,73,135.337,68,3.6,2,D5,D5,no,Harp/Piano,泥土,20,89,103939,1,1
5,1353,73,135.341,68,3.6,3,F#5,F#5,no,Harp/Piano,泥土,24,91,103942,1,1
5,1353,73,135.328,68,3.6,4,B5,B5,no,Chime,浮冰,5,102,103932,1,1
5,1357,77,135.729,68,4.4,1,D3,D3,no,Double Bass,橡木木板,20,78,104240,1,1
5,1359,79,135.932,68,4.8,1,B3,B3,no,Harp/Piano,泥土,5,81,104396,1,1
5,1361,81,136.137,69,1.2,1,F#2,F#2,no,Double Bass,橡木木板,12,89,104553,1,1
5,1361,81,136.146,69,1.2,2,E5,E5,no,Harp/Piano,泥土,22,82,104560,1,1
5,1361,81,136.143,69,1.2,3,F#5,F#5,no,Harp/Piano,泥土,24,92,104558,1,1
5,1361,81,136.145,69,1.2,4,A#5,A#5,no,Chime,浮冰,4,80,104559,1,1
5,1361,81,136.133,69,1.2,5,C#6,C#6,no,Chime,浮冰,7,100,104550,1,1
5,1365,85,136.513,69,2.0,1,C#3,C#3,no,Double Bass,橡木木板,19,85,104842,1,1
5,1367,87,136.715,69,2.4,1,A#3,A#3,no,Harp/Piano,泥土,4,79,104997,1,1
5,1368,88,136.753,69,2.6,1,B5,B5,no,Chime,浮冰,5,80,105026,1,1
5,1368,88,136.805,69,2.6,2,C#6,C#6,no,Chime,浮冰,7,78,105066,1,1
5,1369,89,136.926,69,2.8,1,B2,B2,no,Double Bass,橡木木板,17,83,105159,1,1
5,1369,89,136.924,69,2.8,2,A3,A3,no,Harp/Piano,泥土,3,90,105158,1,1
5,1369,89,136.915,69,2.8,3,D5,D5,no,Harp/Piano,泥土,20,88,105151,1,1
5,1369,89,136.913,69,2.8,4,F#5,F#5,no,Harp/Piano,泥土,24,94,105149,1,1
5,1369,89,136.902,69,2.8,5,D6,D6,no,Chime,浮冰,8,100,105141,1,1
5,1373,93,137.319,69,3.6,1,F#3,F#3,no,Harp/Piano,泥土,0,79,105461,1,1
5,1373,93,137.322,69,3.6,2,F#5,F#5,no,Harp/Piano,泥土,24,97,105463,1,1
5,1375,95,137.504,69,4.0,1,A3,A3,no,Harp/Piano,泥土,3,76,105603,1,1
5,1375,95,137.523,69,4.0,2,E5,E5,no,Harp/Piano,泥土,22,100,105618,1,1
5,1377,97,137.701,69,4.4,1,D#2,D#2,no,Double Bass,橡木木板,9,83,105754,1,1
5,1377,97,137.701,69,4.4,2,D#3,D#3,no,Double Bass,橡木木板,21,89,105754,1,1
5,1379,99,137.941,69,4.8,1,A3,A3,no,Harp/Piano,泥土,3,74,105939,1,1
5,1379,99,137.932,69,4.8,2,B3,B3,no,Harp/Piano,泥土,5,77,105932,1,1
5,1379,99,137.914,69,4.8,3,D#4,D#4,no,Harp/Piano,泥土,9,82,105918,1,1
5,1379,99,137.905,69,4.8,4,G4,G4,no,Harp/Piano,泥土,13,90,105911,1,1
5,1379,99,137.913,69,4.8,5,B4,B4,no,Harp/Piano,泥土,17,80,105917,1,1
5,1379,99,137.904,69,4.8,6,D5,D5,no,Harp/Piano,泥土,20,92,105910,1,1
5,1383,103,138.316,70,1.6,1,D5,D5,no,Harp/Piano,泥土,20,90,106227,1,1
5,1385,105,138.516,70,2.0,1,E2,E2,no,Double Bass,橡木木板,10,83,106380,1,1
5,1385,105,138.523,70,2.0,2,E3,E3,no,Double Bass,橡木木板,22,91,106386,1,1
5,1385,105,138.527,70,2.0,3,B4,B4,no,Harp/Piano,泥土,17,91,106389,1,1
5,1385,105,138.526,70,2.0,4,D5,D5,no,Harp/Piano,泥土,20,90,106388,1,1
5,1385,105,138.521,70,2.0,5,G5,G5,no,Chime,浮冰,1,97,106384,1,1
5,1389,109,138.901,70,2.8,1,A5,A5,no,Chime,浮冰,3,97,106676,1,1
5,1391,111,139.112,70,3.2,1,G3,G3,no,Harp/Piano,泥土,1,79,106838,1,1
5,1391,111,139.103,70,3.2,2,B3,B3,no,Harp/Piano,泥土,5,82,106831,1,1
5,1391,111,139.095,70,3.2,3,D4,D4,no,Harp/Piano,泥土,8,82,106825,1,1
5,1391,111,139.102,70,3.2,4,F#5,F#5,no,Harp/Piano,泥土,24,93,106830,1,1
5,1393,113,139.306,70,3.6,1,E5,E5,no,Harp/Piano,泥土,22,93,106987,1,1
5,1395,115,139.509,70,4.0,1,E3,E3,no,Double Bass,橡木木板,22,90,107143,1,1
5,1395,115,139.512,70,4.0,2,D5,D5,no,Harp/Piano,泥土,20,85,107145,1,1
5,1397,117,139.693,70,4.4,1,E2,E2,no,Double Bass,橡木木板,10,84,107284,1,1
5,1399,119,139.891,70,4.8,1,F#5,F#5,no,Harp/Piano,泥土,24,103,107436,1,1
5,1401,121,140.099,71,1.2,1,F#2,F#2,no,Double Bass,橡木木板,12,92,107596,1,1
5,1401,121,140.103,71,1.2,2,F#3,F#3,no,Harp/Piano,泥土,0,97,107599,1,1
5,1401,121,140.103,71,1.2,3,G#4,G#4,no,Harp/Piano,泥土,14,92,107599,1,1
5,1401,121,140.102,71,1.2,4,B4,B4,no,Harp/Piano,泥土,17,92,107598,1,1
5,1405,125,140.492,71,2.0,1,F#2,F#2,no,Double Bass,橡木木板,12,85,107898,1,1
5,1405,125,140.512,71,2.0,2,F#4,F#4,no,Harp/Piano,泥土,12,88,107913,1,1
5,1406,126,140.603,71,2.2,1,B4,B4,no,Harp/Piano,泥土,17,77,107983,1,1
5,1407,127,140.684,71,2.4,1,F#1,F#1,no,Double Bass,橡木木板,0,93,108045,1,1
5,1407,127,140.652,71,2.4,2,C#5,C#5,no,Harp/Piano,泥土,19,92,108021,1,1
5,1408,128,140.766,71,2.6,1,F#5,F#5,no,Harp/Piano,泥土,24,83,108108,1,1
5,1408,128,140.827,71,2.6,2,B5,B5,no,Chime,浮冰,5,85,108155,1,1
5,1409,129,140.875,71,2.8,1,C#6,C#6,no,Chime,浮冰,7,91,108192,1,1
5,1411,131,141.085,71,3.2,1,A#3,A#3,no,Harp/Piano,泥土,4,86,108353,1,1
5,1411,131,141.083,71,3.2,2,C#4,C#4,no,Harp/Piano,泥土,7,86,108352,1,1
5,1411,131,141.076,71,3.2,3,F#4,F#4,no,Harp/Piano,泥土,12,89,108346,1,1
5,1411,131,141.078,71,3.2,4,F#6,F#6,no,Chime,浮冰,12,96,108348,1,1
5,1411,131,141.083,71,3.2,5,F#7,F#7,no,Chime,浮冰,24,98,108352,1,1
5,1414,134,141.448,71,3.8,1,A5,A5,no,Chime,浮冰,3,99,108632,1,1
5,1415,135,141.456,71,4.0,1,F#1,F#1,no,Double Bass,橡木木板,0,73,108638,1,1
5,1415,135,141.453,71,4.0,2,F#2,F#2,no,Double Bass,橡木木板,12,85,108636,1,1
5,1416,136,141.600,71,4.2,1,F#2,F#2,no,Double Bass,橡木木板,12,38,108749,1,1
5,1417,137,141.689,71,4.4,1,G1,G1,no,Double Bass,橡木木板,1,90,108817,1,1
5,1417,137,141.685,71,4.4,2,G2,G2,no,Double Bass,橡木木板,13,96,108814,1,1
5,1417,137,141.680,71,4.4,3,D5,D5,no,Harp/Piano,泥土,20,95,108810,1,1
5,1417,137,141.676,71,4.4,4,F#5,F#5,no,Harp/Piano,泥土,24,96,108807,1,1
5,1417,137,141.665,71,4.4,5,D6,D6,no,Chime,浮冰,8,107,108799,1,1
5,1423,143,142.292,72,1.6,1,G3,G3,no,Harp/Piano,泥土,1,79,109280,1,1
5,1425,145,142.499,72,2.0,1,B3,B3,no,Harp/Piano,泥土,5,85,109439,1,1
5,1425,145,142.496,72,2.0,2,D4,D4,no,Harp/Piano,泥土,8,84,109437,1,1
5,1425,145,142.496,72,2.0,3,F#4,F#4,no,Harp/Piano,泥土,12,90,109437,1,1
5,1427,147,142.689,72,2.4,1,B4,B4,no,Harp/Piano,泥土,17,88,109585,1,1
5,1427,147,142.693,72,2.4,2,D5,D5,no,Harp/Piano,泥土,20,86,109588,1,1
5,1427,147,142.680,72,2.4,3,F#5,F#5,no,Harp/Piano,泥土,24,104,109578,1,1
5,1429,149,142.868,72,2.8,1,G2,G2,no,Double Bass,橡木木板,13,84,109723,1,1
5,1431,151,143.091,72,3.2,1,F#4,F#4,no,Harp/Piano,泥土,12,91,109894,1,1
5,1431,151,143.091,72,3.2,2,A#4,A#4,no,Harp/Piano,泥土,16,91,109894,1,1
5,1431,151,143.086,72,3.2,3,E5,E5,no,Harp/Piano,泥土,22,98,109890,1,1
5,1433,153,143.260,72,3.6,1,F#2,F#2,no,Double Bass,橡木木板,12,89,110024,1,1
5,1435,155,143.495,72,4.0,1,F#4,F#4,no,Harp/Piano,泥土,12,83,110204,1,1
5,1435,155,143.495,72,4.0,2,A#4,A#4,no,Harp/Piano,泥土,16,90,110204,1,1
5,1435,155,143.486,72,4.0,3,D5,D5,no,Harp/Piano,泥土,20,91,110197,1,1
5,1437,157,143.684,72,4.4,1,C#3,C#3,no,Double Bass,橡木木板,19,81,110349,1,1
5,1439,159,143.891,72,4.8,1,A#3,A#3,no,Harp/Piano,泥土,4,85,110508,1,1
5,1439,159,143.904,72,4.8,2,E4,E4,no,Harp/Piano,泥土,10,82,110518,1,1
5,1441,161,144.090,73,1.2,1,F#3,F#3,no,Harp/Piano,泥土,0,97,110661,1,1
5,1443,163,144.296,73,1.6,1,F3,F3,no,Double Bass,橡木木板,23,88,110819,1,1
5,1443,163,144.296,73,1.6,2,D4,D4,no,Harp/Piano,泥土,8,83,110819,1,1
5,1445,165,144.491,73,2.0,1,E3,E3,no,Double Bass,橡木木板,22,84,110969,1,1
5,1447,167,144.694,73,2.4,1,C#3,C#3,no,Double Bass,橡木木板,19,73,111125,1,1
5,1447,167,144.695,73,2.4,2,D5,D5,no,Harp/Piano,泥土,20,89,111126,1,1
5,1449,169,144.913,73,2.8,1,B2,B2,no,Double Bass,橡木木板,17,75,111293,1,1
5,1449,169,144.908,73,2.8,2,F#3,F#3,no,Harp/Piano,泥土,0,84,111289,1,1
5,1449,169,144.906,73,2.8,3,A3,A3,no,Harp/Piano,泥土,3,85,111288,1,1
5,1449,169,144.913,73,2.8,4,F#4,F#4,no,Harp/Piano,泥土,12,94,111293,1,1
5,1449,169,144.909,73,2.8,5,A4,A4,no,Harp/Piano,泥土,15,86,111290,1,1
5,1449,169,144.906,73,2.8,6,E5,E5,no,Harp/Piano,泥土,22,94,111288,1,1
5,1453,173,145.315,73,3.6,1,D5,D5,no,Harp/Piano,泥土,20,83,111602,1,1
5,1455,175,145.503,73,4.0,1,F#3,F#3,no,Harp/Piano,泥土,0,65,111746,1,1
5,1455,175,145.504,73,4.0,2,E5,E5,no,Harp/Piano,泥土,22,93,111747,1,1
5,1457,177,145.707,73,4.4,1,A3,A3,no,Harp/Piano,泥土,3,74,111903,1,1
5,1457,177,145.708,73,4.4,2,D4,D4,no,Harp/Piano,泥土,8,86,111904,1,1
5,1459,179,145.902,73,4.8,1,B2,B2,no,Double Bass,橡木木板,17,92,112053,1,1
5,1459,179,145.904,73,4.8,2,F#5,F#5,no,Harp/Piano,泥土,24,102,112054,1,1
5,1461,181,146.104,74,1.2,1,A#2,A#2,no,Double Bass,橡木木板,16,89,112208,1,1
5,1463,183,146.324,74,1.6,1,A2,A2,no,Double Bass,橡木木板,15,82,112377,1,1
5,1463,183,146.319,74,1.6,2,E3,E3,no,Double Bass,橡木木板,22,83,112373,1,1
5,1463,183,146.324,74,1.6,3,A4,A4,no,Harp/Piano,泥土,15,85,112377,1,1
5,1463,183,146.324,74,1.6,4,C5,C5,no,Harp/Piano,泥土,18,83,112377,1,1
5,1463,183,146.312,74,1.6,5,G5,G5,no,Chime,浮冰,1,98,112368,1,1
5,1467,187,146.695,74,2.4,1,E3,E3,no,Double Bass,橡木木板,22,77,112662,1,1
5,1467,187,146.724,74,2.4,2,A5,A5,no,Chime,浮冰,3,93,112684,1,1
5,1469,189,146.905,74,2.8,1,G3,G3,no,Harp/Piano,泥土,1,75,112823,1,1
5,1469,189,146.909,74,2.8,2,C4,C4,no,Harp/Piano,泥土,6,79,112826,1,1
5,1471,191,147.120,74,3.2,1,D2,D2,no,Double Bass,橡木木板,8,91,112988,1,1
5,1471,191,147.128,74,3.2,2,A4,A4,no,Harp/Piano,泥土,15,86,112994,1,1
5,1471,191,147.124,74,3.2,3,C5,C5,no,Harp/Piano,泥土,18,83,112991,1,1
5,1471,191,147.116,74,3.2,4,F#5,F#5,no,Harp/Piano,泥土,24,103,112985,1,1
5,1475,195,147.520,74,4.0,1,D3,D3,no,Double Bass,橡木木板,20,79,113295,1,1
5,1475,195,147.518,74,4.0,2,E5,E5,no,Harp/Piano,泥土,22,94,113294,1,1
5,1477,197,147.719,74,4.4,1,F#3,F#3,no,Harp/Piano,泥土,0,84,113448,1,1
5,1477,197,147.721,74,4.4,2,C4,C4,no,Harp/Piano,泥土,6,71,113450,1,1
5,1479,199,147.939,74,4.8,1,F#5,F#5,no,Harp/Piano,泥土,24,85,113617,1,1
5,1480,200,148.043,75,1.0,1,E5,E5,no,Harp/Piano,泥土,22,69,113697,1,1
5,1481,201,148.113,75,1.2,1,G#2,G#2,no,Double Bass,橡木木板,14,86,113751,1,1
5,1481,201,148.126,75,1.2,2,B4,B4,no,Harp/Piano,泥土,17,82,113761,1,1
5,1481,201,148.124,75,1.2,3,D5,D5,no,Harp/Piano,泥土,20,85,113759,1,1
5,1484,204,148.362,75,1.8,1,D3,D3,no,Double Bass,橡木木板,20,65,113942,1,1
5,1485,205,148.542,75,2.0,1,F#3,F#3,no,Harp/Piano,泥土,0,67,114080,1,1
5,1487,207,148.729,75,2.4,1,B3,B3,no,Harp/Piano,泥土,5,65,114224,1,1
5,1489,209,148.947,75,2.8,1,G2,G2,no,Double Bass,橡木木板,13,65,114391,1,1
5,1489,209,148.949,75,2.8,2,A3,A3,no,Harp/Piano,泥土,3,68,114393,1,1
5,1489,209,148.938,75,2.8,3,C#4,C#4,no,Harp/Piano,泥土,7,83,114384,1,1
5,1489,209,148.934,75,2.8,4,E4,E4,no,Harp/Piano,泥土,10,88,114381,1,1
5,1492,212,149.151,75,3.4,1,E3,E3,no,Double Bass,橡木木板,22,72,114548,1,1
5,1493,213,149.342,75,3.6,1,A3,A3,no,Harp/Piano,泥土,3,68,114695,1,1
5,1495,215,149.534,75,4.0,1,C#4,C#4,no,Harp/Piano,泥土,7,70,114842,1,1
5,1497,217,149.745,75,4.4,1,F#2,F#2,no,Double Bass,橡木木板,12,74,115004,1,1
5,1497,217,149.747,75,4.4,2,A3,A3,no,Harp/Piano,泥土,3,80,115006,1,1
5,1497,217,149.746,75,4.4,3,D4,D4,no,Harp/Piano,泥土,8,76,115005,1,1
5,1497,217,149.742,75,4.4,4,F#4,F#4,no,Harp/Piano,泥土,12,83,115002,1,1
5,1500,220,149.965,76,1.0,1,D3,D3,no,Double Bass,橡木木板,20,74,115173,1,1
5,1501,221,150.148,76,1.2,1,A3,A3,no,Harp/Piano,泥土,3,78,115314,1,1
5,1503,223,150.335,76,1.6,1,D4,D4,no,Harp/Piano,泥土,8,67,115457,1,1
5,1505,225,150.544,76,2.0,1,F2,F2,no,Double Bass,橡木木板,11,75,115618,1,1
5,1505,225,150.549,76,2.0,2,C4,C4,no,Harp/Piano,泥土,6,72,115622,1,1
5,1505,225,150.540,76,2.0,3,G4,G4,no,Harp/Piano,泥土,13,90,115615,1,1
5,1506,226,150.556,76,2.2,1,A3,A3,no,Harp/Piano,泥土,3,72,115627,1,1
5,1506,226,150.553,76,2.2,2,D#4,D#4,no,Harp/Piano,泥土,9,84,115625,1,1
5,1508,228,150.764,76,2.6,1,D#3,D#3,no,Double Bass,橡木木板,21,69,115787,1,1
5,1509,229,150.938,76,2.8,1,G3,G3,no,Harp/Piano,泥土,1,66,115920,1,1
5,1512,232,151.151,76,3.4,1,A3,A3,no,Harp/Piano,泥土,3,74,116084,1,1
5,1514,234,151.355,76,3.8,1,E2,E2,no,Double Bass,橡木木板,10,79,116241,1,1
5,1514,234,151.366,76,3.8,2,B3,B3,no,Harp/Piano,泥土,5,74,116249,1,1
5,1514,234,151.363,76,3.8,3,D4,D4,no,Harp/Piano,泥土,8,74,116247,1,1
5,1514,234,151.358,76,3.8,4,F#4,F#4,no,Harp/Piano,泥土,12,86,116243,1,1
5,1518,238,151.755,76,4.6,1,E3,E3,no,Double Bass,橡木木板,22,68,116548,1,1
5,1520,240,151.991,77,1.0,1,G3,G3,no,Harp/Piano,泥土,1,71,116729,1,1
5,1520,240,151.984,77,1.0,2,B3,B3,no,Harp/Piano,泥土,5,74,116724,1,1
5,1520,240,151.982,77,1.0,3,D4,D4,no,Harp/Piano,泥土,8,78,116722,1,1
5,1524,244,152.396,77,1.8,1,E3,E3,no,Double Bass,橡木木板,22,59,117040,1,1
5,1524,244,152.398,77,1.8,2,B3,B3,no,Harp/Piano,泥土,5,96,117042,1,1
5,1526,246,152.603,77,2.2,1,G3,G3,no,Harp/Piano,泥土,1,86,117199,1,1
5,1526,246,152.595,77,2.2,2,A4,A4,no,Harp/Piano,泥土,15,95,117193,1,1
5,1526,246,152.594,77,2.2,3,A5,A5,no,Chime,浮冰,3,104,117192,1,1
5,1528,248,152.770,77,2.6,1,E3,E3,no,Double Bass,橡木木板,22,60,117327,1,1
5,1530,250,153.012,77,3.0,1,F#2,F#2,no,Double Bass,橡木木板,12,96,117513,1,1
5,1530,250,153.013,77,3.0,2,F#3,F#3,no,Harp/Piano,泥土,0,100,117514,1,1
5,1530,250,153.014,77,3.0,3,F#5,F#5,no,Harp/Piano,泥土,24,102,117515,1,1
5,1530,250,153.021,77,3.0,4,A#5,A#5,no,Chime,浮冰,4,92,117520,1,1
5,1530,250,153.010,77,3.0,5,F#6,F#6,no,Chime,浮冰,12,105,117512,1,1
5,1532,252,153.242,77,3.4,1,E3,E3,no,Double Bass,橡木木板,22,76,117690,1,1
5,1533,253,153.302,77,3.6,1,F#5,F#5,no,Harp/Piano,泥土,24,89,117736,1,1
5,1533,253,153.303,77,3.6,2,A#5,A#5,no,Chime,浮冰,4,85,117737,1,1
5,1534,254,153.424,77,3.8,1,F#3,F#3,no,Harp/Piano,泥土,0,76,117830,1,1
5,1534,254,153.448,77,3.8,2,F#5,F#5,no,Harp/Piano,泥土,24,86,117848,1,1
5,1534,254,153.385,77,3.8,3,F#6,F#6,no,Chime,浮冰,12,85,117800,1,1
5,1535,255,153.460,77,4.0,1,A#5,A#5,no,Chime,浮冰,4,70,117857,1,1
5,1535,255,153.507,77,4.0,2,F#6,F#6,no,Chime,浮冰,12,92,117893,1,1
5,1536,256,153.622,77,4.2,1,A#3,A#3,no,Harp/Piano,泥土,4,82,117982,1,1
5,1536,256,153.572,77,4.2,2,F#5,F#5,no,Harp/Piano,泥土,24,82,117943,1,1
5,1536,256,153.573,77,4.2,3,A#5,A#5,no,Chime,浮冰,4,84,117944,1,1
5,1536,256,153.628,77,4.2,4,F#6,F#6,no,Chime,浮冰,12,93,117986,1,1
5,1537,257,153.714,77,4.4,1,F#5,F#5,no,Harp/Piano,泥土,24,88,118052,1,1
5,1537,257,153.714,77,4.4,2,A#5,A#5,no,Chime,浮冰,4,83,118052,1,1
5,1538,258,153.827,77,4.6,1,C#4,C#4,no,Harp/Piano,泥土,7,89,118139,1,1
5,1538,258,153.829,77,4.6,2,E4,E4,no,Harp/Piano,泥土,10,95,118141,1,1
5,1538,258,153.835,77,4.6,3,F#5,F#5,no,Harp/Piano,泥土,24,91,118145,1,1
5,1538,258,153.840,77,4.6,4,A#5,A#5,no,Chime,浮冰,4,82,118149,1,1
5,1538,258,153.753,77,4.6,5,F#6,F#6,no,Chime,浮冰,12,74,118082,1,1
5,1539,259,153.914,77,4.8,1,E6,E6,no,Chime,浮冰,10,95,118206,1,1
5,1540,260,153.991,78,1.0,1,A#3,A#3,no,Harp/Piano,泥土,4,86,118265,1,1
5,1540,260,153.986,78,1.0,2,F#5,F#5,no,Harp/Piano,泥土,24,86,118261,1,1
5,1541,261,154.126,78,1.2,1,F#5,F#5,no,Harp/Piano,泥土,24,83,118369,1,1
5,1541,261,154.066,78,1.2,2,E6,E6,no,Chime,浮冰,10,81,118323,1,1
5,1542,262,154.232,78,1.4,1,F#2,F#2,no,Double Bass,橡木木板,12,86,118450,1,1
5,1542,262,154.228,78,1.4,2,F#3,F#3,no,Harp/Piano,泥土,0,89,118447,1,1
5,1542,262,154.190,78,1.4,3,E6,E6,no,Chime,浮冰,10,92,118418,1,1
5,1544,264,154.424,78,1.8,1,D5,D5,no,Harp/Piano,泥土,20,93,118598,1,1
5,1544,264,154.421,78,1.8,2,D6,D6,no,Chime,浮冰,8,104,118595,1,1
5,1547,267,154.684,78,2.4,1,G2,G2,no,Double Bass,橡木木板,13,88,118797,1,1
5,1547,267,154.685,78,2.4,2,G3,G3,no,Harp/Piano,泥土,1,91,118798,1,1
5,1547,267,154.686,78,2.4,3,D5,D5,no,Harp/Piano,泥土,20,90,118799,1,1
5,1547,267,154.686,78,2.4,4,F#5,F#5,no,Harp/Piano,泥土,24,94,118799,1,1
5,1547,267,154.676,78,2.4,5,D6,D6,no,Chime,浮冰,8,103,118791,1,1
